pairs/category,pairs/pairID,pairs/pairLevel,pairs/video1,pairs/video1Level,pairs/video2,pairs/video2Level
Sketch Comedy,2965,low-very_low,7336655115035741470,very_low,7307085405038398766,low
Sketch Comedy,2966,low-very_low,7328896455119310123,low,7277721287672302890,very_low
Sketch Comedy,2967,low-very_low,7328896455119310123,low,7329550366432070958,very_low
Sketch Comedy,2968,low-very_low,7359279226060541227,very_low,7328896455119310123,low
Sketch Comedy,2969,low-very_low,7328896455119310123,low,7348885059711094058,very_low
Sketch Comedy,2970,low-very_low,7348480747721739562,very_low,7328896455119310123,low
Sketch Comedy,2971,low-very_low,7337815746833141034,very_low,7328896455119310123,low
Sketch Comedy,2972,low-very_low,7328896455119310123,low,7336655115035741470,very_low
Sketch Comedy,2973,low-very_low,7277721287672302890,very_low,7328684555743808769,low
Sketch Comedy,2974,low-very_low,7328684555743808769,low,7329550366432070958,very_low
Sketch Comedy,2975,low-very_low,7359279226060541227,very_low,7328684555743808769,low
Sketch Comedy,2976,low-very_low,7348885059711094058,very_low,7328684555743808769,low
Sketch Comedy,2977,low-very_low,7348480747721739562,very_low,7328684555743808769,low
Sketch Comedy,2978,low-very_low,7337815746833141034,very_low,7328684555743808769,low
Sketch Comedy,2979,low-very_low,7336655115035741470,very_low,7328684555743808769,low
Sketch Comedy,2980,low-very_low,7328515858907565354,low,7277721287672302890,very_low
Sketch Comedy,2981,low-very_low,7329550366432070958,very_low,7328515858907565354,low
Sketch Comedy,2982,low-very_low,7359279226060541227,very_low,7328515858907565354,low
Sketch Comedy,2983,low-very_low,7328515858907565354,low,7348885059711094058,very_low
Sketch Comedy,2984,low-very_low,7328515858907565354,low,7348480747721739562,very_low
Sketch Comedy,2985,low-very_low,7328515858907565354,low,7337815746833141034,very_low
Sketch Comedy,2986,low-very_low,7336655115035741470,very_low,7328515858907565354,low
Sketch Comedy,2987,low-very_low,7277721287672302890,very_low,7352243110468062510,low
Sketch Comedy,2988,low-very_low,7329550366432070958,very_low,7352243110468062510,low
Sketch Comedy,2989,low-very_low,7359279226060541227,very_low,7352243110468062510,low
Sketch Comedy,2990,low-very_low,7352243110468062510,low,7348885059711094058,very_low
Sketch Comedy,2991,low-very_low,7352243110468062510,low,7348480747721739562,very_low
Sketch Comedy,2992,low-very_low,7337815746833141034,very_low,7352243110468062510,low
Sketch Comedy,2993,low-very_low,7336655115035741470,very_low,7352243110468062510,low
Sketch Comedy,2994,low-very_low,7277721287672302890,very_low,7350405591434628382,low
Sketch Comedy,2995,low-very_low,7350405591434628382,low,7329550366432070958,very_low
Sketch Comedy,2996,low-very_low,7359279226060541227,very_low,7350405591434628382,low
Sketch Comedy,2997,low-very_low,7350405591434628382,low,7348885059711094058,very_low
Sketch Comedy,2998,low-very_low,7348480747721739562,very_low,7350405591434628382,low
Sketch Comedy,2999,low-very_low,7337815746833141034,very_low,7350405591434628382,low
Sketch Comedy,3000,low-very_low,7350405591434628382,low,7336655115035741470,very_low
Sketch Comedy,3001,low-very_low,7277721287672302890,very_low,7358284757509098795,low
Sketch Comedy,3002,low-very_low,7358284757509098795,low,7329550366432070958,very_low
Sketch Comedy,3003,low-very_low,7359279226060541227,very_low,7358284757509098795,low
Sketch Comedy,3004,low-very_low,7358284757509098795,low,7348885059711094058,very_low
Sketch Comedy,3005,low-very_low,7358284757509098795,low,7348480747721739562,very_low
Sketch Comedy,3006,low-very_low,7337815746833141034,very_low,7358284757509098795,low
Sketch Comedy,3007,low-very_low,7336655115035741470,very_low,7358284757509098795,low
Sketch Comedy,3008,low-very_low,7355584261501504814,low,7277721287672302890,very_low
Sketch Comedy,3009,low-very_low,7355584261501504814,low,7329550366432070958,very_low
Sketch Comedy,3010,low-very_low,7359279226060541227,very_low,7355584261501504814,low
Sketch Comedy,3011,low-very_low,7355584261501504814,low,7348885059711094058,very_low
Sketch Comedy,3012,low-very_low,7348480747721739562,very_low,7355584261501504814,low
Sketch Comedy,3013,low-very_low,7355584261501504814,low,7337815746833141034,very_low
Sketch Comedy,3014,low-very_low,7355584261501504814,low,7336655115035741470,very_low
Sketch Comedy,3015,low-very_low,7277721287672302890,very_low,7354012467900550431,low
Sketch Comedy,3016,low-very_low,7329550366432070958,very_low,7354012467900550431,low
Sketch Comedy,3017,low-very_low,7359279226060541227,very_low,7354012467900550431,low
Sketch Comedy,3018,low-very_low,7348885059711094058,very_low,7354012467900550431,low
Sketch Comedy,3019,low-very_low,7354012467900550431,low,7348480747721739562,very_low
Sketch Comedy,3020,low-very_low,7354012467900550431,low,7337815746833141034,very_low
Sketch Comedy,3021,low-very_low,7354012467900550431,low,7336655115035741470,very_low
Sketch Comedy,3022,low-very_low,7277721287672302890,very_low,7352916229893557550,low
Sketch Comedy,3023,low-very_low,7329550366432070958,very_low,7352916229893557550,low
Sketch Comedy,3024,low-very_low,7359279226060541227,very_low,7352916229893557550,low
Sketch Comedy,3025,low-very_low,7348885059711094058,very_low,7352916229893557550,low
Sketch Comedy,3026,low-very_low,7348480747721739562,very_low,7352916229893557550,low
Sketch Comedy,3027,low-very_low,7352916229893557550,low,7337815746833141034,very_low
Sketch Comedy,3028,low-very_low,7352916229893557550,low,7336655115035741470,very_low
Sketch Comedy,3029,low-very_low,7337029552662727978,low,7277721287672302890,very_low
Sketch Comedy,3030,low-very_low,7329550366432070958,very_low,7337029552662727978,low
Sketch Comedy,3031,low-very_low,7337029552662727978,low,7359279226060541227,very_low
Sketch Comedy,3032,low-very_low,7337029552662727978,low,7348885059711094058,very_low
Sketch Comedy,3033,low-very_low,7337029552662727978,low,7348480747721739562,very_low
Sketch Comedy,3034,low-very_low,7337029552662727978,low,7337815746833141034,very_low
Sketch Comedy,3035,low-very_low,7336655115035741470,very_low,7337029552662727978,low
Sketch Comedy,3036,low-very_low,7277721287672302890,very_low,7334395836857634090,low
Sketch Comedy,3037,low-very_low,7334395836857634090,low,7329550366432070958,very_low
Sketch Comedy,3038,low-very_low,7359279226060541227,very_low,7334395836857634090,low
Sketch Comedy,3039,low-very_low,7334395836857634090,low,7348885059711094058,very_low
Sketch Comedy,3040,low-very_low,7348480747721739562,very_low,7334395836857634090,low
Sketch Comedy,3041,low-very_low,7337815746833141034,very_low,7334395836857634090,low
Sketch Comedy,3042,low-very_low,7336655115035741470,very_low,7334395836857634090,low
Meme,3043,viral-high,7353715174471208224,high,7340624590630047009,viral
Meme,3044,viral-high,7335806668736974112,high,7340624590630047009,viral
Meme,3045,viral-high,7340624590630047009,viral,7345166642499849505,high
Meme,3046,viral-high,7340624590630047009,viral,7334143590098079019,high
Meme,3047,viral-high,7331452021570325766,high,7340624590630047009,viral
Meme,3048,viral-medium,7305464751671315755,medium,7340624590630047009,viral
Meme,3049,viral-medium,7304487709429599531,medium,7340624590630047009,viral
Meme,3050,viral-medium,7352651992730193183,medium,7340624590630047009,viral
Meme,3051,viral-medium,7339698995897404715,medium,7340624590630047009,viral
Meme,3052,viral-medium,7340624590630047009,viral,7341444390180687150,medium
Meme,3053,viral-low,7298337037931826462,low,7340624590630047009,viral
Meme,3054,viral-low,7340624590630047009,viral,7322223983015824682,low
Meme,3055,viral-low,7340078016564841736,low,7340624590630047009,viral
Meme,3056,viral-low,7340624590630047009,viral,7346060881723264299,low
Meme,3057,viral-low,7342212182651833631,low,7340624590630047009,viral
Meme,3058,viral-very_low,7340624590630047009,viral,7292119082529230122,very_low
Meme,3059,viral-very_low,7330408534678457642,very_low,7340624590630047009,viral
Meme,3060,viral-very_low,7341072480372641067,very_low,7340624590630047009,viral
Meme,3061,viral-very_low,7340789599230479662,very_low,7340624590630047009,viral
Meme,3062,viral-very_low,7340624590630047009,viral,7335551871991418155,very_low
Meme,3063,viral-very_low,7334756028401061152,very_low,7340624590630047009,viral
Meme,3064,viral-very_low,7346756448103288107,very_low,7340624590630047009,viral
Meme,3065,viral-very_low,7346511698624269601,very_low,7340624590630047009,viral
Meme,3066,viral-very_low,7342669883886341419,very_low,7340624590630047009,viral
Meme,3067,viral-very_low,7340624590630047009,viral,7342316904486276394,very_low
Meme,3068,viral-high,7331439283838094638,viral,7353715174471208224,high
Meme,3069,viral-high,7335806668736974112,high,7331439283838094638,viral
Meme,3070,viral-high,7331439283838094638,viral,7345166642499849505,high
Meme,3071,viral-high,7334143590098079019,high,7331439283838094638,viral
Meme,3072,viral-high,7331439283838094638,viral,7331452021570325766,high
Meme,3073,viral-medium,7305464751671315755,medium,7331439283838094638,viral
Meme,3074,viral-medium,7331439283838094638,viral,7304487709429599531,medium
Meme,3075,viral-medium,7352651992730193183,medium,7331439283838094638,viral
Meme,3076,viral-medium,7339698995897404715,medium,7331439283838094638,viral
Meme,3077,viral-medium,7341444390180687150,medium,7331439283838094638,viral
Meme,3078,viral-low,7331439283838094638,viral,7298337037931826462,low
Meme,3079,viral-low,7331439283838094638,viral,7322223983015824682,low
Meme,3080,viral-low,7331439283838094638,viral,7340078016564841736,low
Meme,3081,viral-low,7331439283838094638,viral,7346060881723264299,low
Meme,3082,viral-low,7342212182651833631,low,7331439283838094638,viral
Meme,3083,viral-very_low,7331439283838094638,viral,7292119082529230122,very_low
Meme,3084,viral-very_low,7331439283838094638,viral,7330408534678457642,very_low
Meme,3085,viral-very_low,7341072480372641067,very_low,7331439283838094638,viral
Meme,3086,viral-very_low,7331439283838094638,viral,7340789599230479662,very_low
Meme,3087,viral-very_low,7335551871991418155,very_low,7331439283838094638,viral
Meme,3088,viral-very_low,7334756028401061152,very_low,7331439283838094638,viral
Meme,3089,viral-very_low,7331439283838094638,viral,7346756448103288107,very_low
Meme,3090,viral-very_low,7331439283838094638,viral,7346511698624269601,very_low
Meme,3091,viral-very_low,7331439283838094638,viral,7342669883886341419,very_low
Meme,3092,viral-very_low,7342316904486276394,very_low,7331439283838094638,viral
Meme,3093,viral-high,7331187830326250798,viral,7353715174471208224,high
Meme,3094,viral-high,7331187830326250798,viral,7335806668736974112,high
Meme,3095,viral-high,7345166642499849505,high,7331187830326250798,viral
Meme,3096,viral-high,7331187830326250798,viral,7334143590098079019,high
Meme,3097,viral-high,7331187830326250798,viral,7331452021570325766,high
Meme,3098,viral-medium,7331187830326250798,viral,7305464751671315755,medium
Meme,3099,viral-medium,7304487709429599531,medium,7331187830326250798,viral
Meme,3100,viral-medium,7331187830326250798,viral,7352651992730193183,medium
Meme,3101,viral-medium,7331187830326250798,viral,7339698995897404715,medium
Meme,3102,viral-medium,7341444390180687150,medium,7331187830326250798,viral
Meme,3103,viral-low,7331187830326250798,viral,7298337037931826462,low
Meme,3104,viral-low,7331187830326250798,viral,7322223983015824682,low
Meme,3105,viral-low,7331187830326250798,viral,7340078016564841736,low
Meme,3106,viral-low,7331187830326250798,viral,7346060881723264299,low
Meme,3107,viral-low,7342212182651833631,low,7331187830326250798,viral
Meme,3108,viral-very_low,7292119082529230122,very_low,7331187830326250798,viral
Meme,3109,viral-very_low,7331187830326250798,viral,7330408534678457642,very_low
Meme,3110,viral-very_low,7331187830326250798,viral,7341072480372641067,very_low
Meme,3111,viral-very_low,7331187830326250798,viral,7340789599230479662,very_low
Meme,3112,viral-very_low,7335551871991418155,very_low,7331187830326250798,viral
Meme,3113,viral-very_low,7334756028401061152,very_low,7331187830326250798,viral
Meme,3114,viral-very_low,7331187830326250798,viral,7346756448103288107,very_low
Meme,3115,viral-very_low,7331187830326250798,viral,7346511698624269601,very_low
Meme,3116,viral-very_low,7331187830326250798,viral,7342669883886341419,very_low
Meme,3117,viral-very_low,7342316904486276394,very_low,7331187830326250798,viral
Meme,3118,viral-high,7353715174471208224,high,7330793159993363758,viral
Meme,3119,viral-high,7330793159993363758,viral,7335806668736974112,high
Meme,3120,viral-high,7345166642499849505,high,7330793159993363758,viral
Meme,3121,viral-high,7334143590098079019,high,7330793159993363758,viral
Meme,3122,viral-high,7331452021570325766,high,7330793159993363758,viral
Meme,3123,viral-medium,7330793159993363758,viral,7305464751671315755,medium
Meme,3124,viral-medium,7330793159993363758,viral,7304487709429599531,medium
Meme,3125,viral-medium,7352651992730193183,medium,7330793159993363758,viral
Meme,3126,viral-medium,7339698995897404715,medium,7330793159993363758,viral
Meme,3127,viral-medium,7341444390180687150,medium,7330793159993363758,viral
Meme,3128,viral-low,7298337037931826462,low,7330793159993363758,viral
Meme,3129,viral-low,7322223983015824682,low,7330793159993363758,viral
Meme,3130,viral-low,7330793159993363758,viral,7340078016564841736,low
Meme,3131,viral-low,7330793159993363758,viral,7346060881723264299,low
Meme,3132,viral-low,7342212182651833631,low,7330793159993363758,viral
Meme,3133,viral-very_low,7330793159993363758,viral,7292119082529230122,very_low
Meme,3134,viral-very_low,7330793159993363758,viral,7330408534678457642,very_low
Meme,3135,viral-very_low,7330793159993363758,viral,7341072480372641067,very_low
Meme,3136,viral-very_low,7330793159993363758,viral,7340789599230479662,very_low
Meme,3137,viral-very_low,7330793159993363758,viral,7335551871991418155,very_low
Meme,3138,viral-very_low,7334756028401061152,very_low,7330793159993363758,viral
Meme,3139,viral-very_low,7346756448103288107,very_low,7330793159993363758,viral
Meme,3140,viral-very_low,7346511698624269601,very_low,7330793159993363758,viral
Meme,3141,viral-very_low,7342669883886341419,very_low,7330793159993363758,viral
Meme,3142,viral-very_low,7342316904486276394,very_low,7330793159993363758,viral
Meme,3143,high-medium,7305464751671315755,medium,7353715174471208224,high
Meme,3144,high-medium,7353715174471208224,high,7304487709429599531,medium
Meme,3145,high-medium,7353715174471208224,high,7352651992730193183,medium
Meme,3146,high-medium,7339698995897404715,medium,7353715174471208224,high
Meme,3147,high-medium,7341444390180687150,medium,7353715174471208224,high
